Country,University,City/Region,Course Archetype,Notes,Quality_0_3,Scale_0_3,Employability_0_3,GeoFit_0_2
Others,UNAH – Univ. Nacional Autónoma de Honduras,"Tegucigalpa, HN",Economics (BSc),Heuristic simple scores; adjust when you have better data.,1,1,2,1
Others,UNAH – Univ. Nacional Autónoma de Honduras,"Tegucigalpa, HN",Industrial Engineering – Data/Analytics (BEng),Heuristic simple scores; adjust when you have better data.,1,1,3,1
Others,UNAH – Univ. Nacional Autónoma de Honduras,"Tegucigalpa, HN",Information Systems (BSc),Heuristic simple scores; adjust when you have better data.,1,1,2,1
Others,UNAH – Univ. Nacional Autónoma de Honduras,"Tegucigalpa, HN",Production Engineering (BEng),Heuristic simple scores; adjust when you have better data.,1,1,2,1
Others,UNAH – Univ. Nacional Autónoma de Honduras,"Tegucigalpa, HN",Software Engineering (BEng),Heuristic simple scores; adjust when you have better data.,1,1,3,1
Others,UNC – Univ. Nacional de Córdoba,"Córdoba, AR",Computer Engineering (BEng),Heuristic simple scores; adjust when you have better data.,2,2,3,1
Others,UNC – Univ. Nacional de Córdoba,"Córdoba, AR",Computer Science (BSc),Heuristic simple scores; adjust when you have better data.,3,2,3,1
Others,UNC – Univ. Nacional de Córdoba,"Córdoba, AR",Data Science (BSc),Heuristic simple scores; adjust when you have better data.,3,2,3,1
Others,UNC – Univ. Nacional de Córdoba,"Córdoba, AR",Economics (BSc),Heuristic simple scores; adjust when you have better data.,2,2,2,1
Others,UNC – Univ. Nacional de Córdoba,"Córdoba, AR",Industrial Engineering – Data/Analytics (BEng),Heuristic simple scores; adjust when you have better data.,2,2,3,1
Others,UNC – Univ. Nacional de Córdoba,"Córdoba, AR",Information Systems (BSc),Heuristic simple scores; adjust when you have better data.,2,2,2,1
Others,UNC – Univ. Nacional de Córdoba,"Córdoba, AR",Production Engineering (BEng),Heuristic simple scores; adjust when you have better data.,2,2,2,1
Others,UNI – Univ. Nacional de Ingeniería (Nicaragua),"Managua, NI",Computer Science (BSc),Heuristic simple scores; adjust when you have better data.,2,1,3,1
Others,UNI – Univ. Nacional de Ingeniería (Nicaragua),"Managua, NI",Data Science (BSc),Heuristic simple scores; adjust when you have better data.,2,1,3,1
Others,UNI – Univ. Nacional de Ingeniería (Nicaragua),"Managua, NI",Economics (BSc),Heuristic simple scores; adjust when you have better data.,1,1,2,1
Others,UNI – Univ. Nacional de Ingeniería (Nicaragua),"Managua, NI",Industrial Engineering – Data/Analytics (BEng),Heuristic simple scores; adjust when you have better data.,1,1,3,1
Others,UNI – Univ. Nacional de Ingeniería (Nicaragua),"Managua, NI",Information Systems (BSc),Heuristic simple scores; adjust when you have better data.,1,1,2,1
Others,UNI – Univ. Nacional de Ingeniería (Nicaragua),"Managua, NI",Production Engineering (BEng),Heuristic simple scores; adjust when you have better data.,1,1,2,1
Others,UNI – Univ. Nacional de Ingeniería (Peru),"Lima, PE",Computer Engineering (BEng),Heuristic simple scores; adjust when you have better data.,2,2,3,2
Others,UNI – Univ. Nacional de Ingeniería (Peru),"Lima, PE",Computer Science (BSc),Heuristic simple scores; adjust when you have better data.,3,2,3,2
Others,UNI – Univ. Nacional de Ingeniería (Peru),"Lima, PE",Data Science (BSc),Heuristic simple scores; adjust when you have better data.,3,2,3,2
Others,UNI – Univ. Nacional de Ingeniería (Peru),"Lima, PE",Economics (BSc),Heuristic simple scores; adjust when you have better data.,2,2,2,2
Others,UNI – Univ. Nacional de Ingeniería (Peru),"Lima, PE",Industrial Engineering – Data/Analytics (BEng),Heuristic simple scores; adjust when you have better data.,2,2,3,2
Others,UNI – Univ. Nacional de Ingeniería (Peru),"Lima, PE",Information Systems (BSc),Heuristic simple scores; adjust when you have better data.,2,2,2,2
Others,UNI – Univ. Nacional de Ingeniería (Peru),"Lima, PE",Production Engineering (BEng),Heuristic simple scores; adjust when you have better data.,2,2,2,2
Others,UNLP – Univ. Nacional de La Plata,"La Plata, AR",Computer Engineering (BEng),Heuristic simple scores; adjust when you have better data.,2,3,3,1
Others,UNLP – Univ. Nacional de La Plata,"La Plata, AR",Computer Science (BSc),Heuristic simple scores; adjust when you have better data.,3,3,3,1
Others,UNLP – Univ. Nacional de La Plata,"La Plata, AR",Data Science (BSc),Heuristic simple scores; adjust when you have better data.,3,3,3,1
Others,UNLP – Univ. Nacional de La Plata,"La Plata, AR",Economics (BSc),Heuristic simple scores; adjust when you have better data.,2,3,2,1
Others,UNLP – Univ. Nacional de La Plata,"La Plata, AR",Industrial Engineering – Data/Analytics (BEng),Heuristic simple scores; adjust when you have better data.,2,3,3,1
Others,UNLP – Univ. Nacional de La Plata,"La Plata, AR",Information Systems (BSc),Heuristic simple scores; adjust when you have better data.,2,3,2,1
Others,UNLP – Univ. Nacional de La Plata,"La Plata, AR",Production Engineering (BEng),Heuristic simple scores; adjust when you have better data.,2,3,2,1
Others,UNLP – Univ. Nacional de La Plata,"La Plata, AR",Software Engineering (BEng),Heuristic simple scores; adjust when you have better data.,2,3,3,1
Others,USACH – Univ. de Santiago,"Santiago, CL",Computer Engineering (BEng),Heuristic simple scores; adjust when you have better data.,2,3,3,2
Others,USACH – Univ. de Santiago,"Santiago, CL",Computer Science (BSc),Heuristic simple scores; adjust when you have better data.,3,3,3,2
Others,USACH – Univ. de Santiago,"Santiago, CL",Data Science (BSc),Heuristic simple scores; adjust when you have better data.,3,3,3,2
Others,USACH – Univ. de Santiago,"Santiago, CL",Economics (BSc),Heuristic simple scores; adjust when you have better data.,2,3,2,2
Others,USACH – Univ. de Santiago,"Santiago, CL",Industrial Engineering – Data/Analytics (BEng),Heuristic simple scores; adjust when you have better data.,2,3,3,2
Others,USACH – Univ. de Santiago,"Santiago, CL",Information Systems (BSc),Heuristic simple scores; adjust when you have better data.,2,3,2,2
Others,USACH – Univ. de Santiago,"Santiago, CL",Production Engineering (BEng),Heuristic simple scores; adjust when you have better data.,2,3,2,2
Others,USACH – Univ. de Santiago,"Santiago, CL",Software Engineering (BEng),Heuristic simple scores; adjust when you have better data.,2,3,3,2
Others,USFQ – Univ. San Francisco de Quito,"Quito, EC",Computer Engineering (BEng),Heuristic simple scores; adjust when you have better data.,1,2,3,2
Others,USFQ – Univ. San Francisco de Quito,"Quito, EC",Computer Science (BSc),Heuristic simple scores; adjust when you have better data.,2,2,3,2
Others,USFQ – Univ. San Francisco de Quito,"Quito, EC",Data Science (BSc),Heuristic simple scores; adjust when you have better data.,2,2,3,2
Others,USFQ – Univ. San Francisco de Quito,"Quito, EC",Economics (BSc),Heuristic simple scores; adjust when you have better data.,1,2,2,2
Others,USFQ – Univ. San Francisco de Quito,"Quito, EC",Industrial Engineering – Data/Analytics (BEng),Heuristic simple scores; adjust when you have better data.,1,2,3,2
Others,USFQ – Univ. San Francisco de Quito,"Quito, EC",Information Systems (BSc),Heuristic simple scores; adjust when you have better data.,1,2,2,2
Others,USFQ – Univ. San Francisco de Quito,"Quito, EC",Production Engineering (BEng),Heuristic simple scores; adjust when you have better data.,1,2,2,2
Others,UTEC – Univ. de Ingeniería y Tecnología,"Lima, PE",Computer Science (BSc),Heuristic simple scores; adjust when you have better data.,3,2,3,2
Others,UTEC – Univ. de Ingeniería y Tecnología,"Lima, PE",Data Science (BSc),Heuristic simple scores; adjust when you have better data.,3,2,3,2
Others,UTEC – Univ. de Ingeniería y Tecnología,"Lima, PE",Economics (BSc),Heuristic simple scores; adjust when you have better data.,2,2,2,2
Others,UTEC – Univ. de Ingeniería y Tecnología,"Lima, PE",Industrial Engineering – Data/Analytics (BEng),Heuristic simple scores; adjust when you have better data.,2,2,3,2
Others,UTEC – Univ. de Ingeniería y Tecnología,"Lima, PE",Information Systems (BSc),Heuristic simple scores; adjust when you have better data.,2,2,2,2
Others,UTEC – Univ. de Ingeniería y Tecnología,"Lima, PE",Production Engineering (BEng),Heuristic simple scores; adjust when you have better data.,2,2,2,2
Others,UTFSM – Federico Santa María,"Valparaíso, CL",Computer Engineering (BEng),Heuristic simple scores; adjust when you have better data.,3,3,3,1
Others,UTFSM – Federico Santa María,"Valparaíso, CL",Computer Science (BSc),Heuristic simple scores; adjust when you have better data.,3,3,3,1
Others,UTFSM – Federico Santa María,"Valparaíso, CL",Data Science (BSc),Heuristic simple scores; adjust when you have better data.,3,3,3,1
Others,UTFSM – Federico Santa María,"Valparaíso, CL",Economics (BSc),Heuristic simple scores; adjust when you have better data.,3,3,2,1
Others,UTFSM – Federico Santa María,"Valparaíso, CL",Industrial Engineering – Data/Analytics (BEng),Heuristic simple scores; adjust when you have better data.,3,3,3,1
Others,UTFSM – Federico Santa María,"Valparaíso, CL",Information Systems (BSc),Heuristic simple scores; adjust when you have better data.,3,3,2,1
Others,UTFSM – Federico Santa María,"Valparaíso, CL",Production Engineering (BEng),Heuristic simple scores; adjust when you have better data.,3,3,2,1
Others,UTP – Univ. Tecnológica de Panamá,"Panamá, PA",Computer Engineering (BEng),Heuristic simple scores; adjust when you have better data.,1,1,3,1
Others,UTP – Univ. Tecnológica de Panamá,"Panamá, PA",Computer Science (BSc),Heuristic simple scores; adjust when you have better data.,2,1,3,1
Others,UTP – Univ. Tecnológica de Panamá,"Panamá, PA",Data Science (BSc),Heuristic simple scores; adjust when you have better data.,2,1,3,1
Others,UTP – Univ. Tecnológica de Panamá,"Panamá, PA",Economics (BSc),Heuristic simple scores; adjust when you have better data.,1,1,2,1
Others,UTP – Univ. Tecnológica de Panamá,"Panamá, PA",Industrial Engineering – Data/Analytics (BEng),Heuristic simple scores; adjust when you have better data.,1,1,3,1
Others,UTP – Univ. Tecnológica de Panamá,"Panamá, PA",Information Systems (BSc),Heuristic simple scores; adjust when you have better data.,1,1,2,1
Others,UTP – Univ. Tecnológica de Panamá,"Panamá, PA",Production Engineering (BEng),Heuristic simple scores; adjust when you have better data.,1,1,2,1
Others,UTP – Univ. Tecnológica de Panamá,"Panamá, PA",Software Engineering (BEng),Heuristic simple scores; adjust when you have better data.,1,1,3,1
Others,UVG – Univ. del Valle de Guatemala,"Guatemala City, GT",Computer Science (BSc),Heuristic simple scores; adjust when you have better data.,2,1,3,1
Others,UVG – Univ. del Valle de Guatemala,"Guatemala City, GT",Data Science (BSc),Heuristic simple scores; adjust when you have better data.,2,1,3,1
Others,UVG – Univ. del Valle de Guatemala,"Guatemala City, GT",Economics (BSc),Heuristic simple scores; adjust when you have better data.,1,1,2,1
Others,UVG – Univ. del Valle de Guatemala,"Guatemala City, GT",Industrial Engineering – Data/Analytics (BEng),Heuristic simple scores; adjust when you have better data.,1,1,3,1
Others,UVG – Univ. del Valle de Guatemala,"Guatemala City, GT",Information Systems (BSc),Heuristic simple scores; adjust when you have better data.,1,1,2,1
Others,UVG – Univ. del Valle de Guatemala,"Guatemala City, GT",Production Engineering (BEng),Heuristic simple scores; adjust when you have better data.,1,1,2,1
Others,Udelar – Universidad de la República,"Montevideo, UY",Computer Science (BSc),Heuristic simple scores; adjust when you have better data.,3,2,3,2
Others,Udelar – Universidad de la República,"Montevideo, UY",Data Science (BSc),Heuristic simple scores; adjust when you have better data.,3,2,3,2
Others,Udelar – Universidad de la República,"Montevideo, UY",Economics (BSc),Heuristic simple scores; adjust when you have better data.,2,2,2,2
Others,Udelar – Universidad de la República,"Montevideo, UY",Industrial Engineering – Data/Analytics (BEng),Heuristic simple scores; adjust when you have better data.,2,2,3,2
Others,Udelar – Universidad de la República,"Montevideo, UY",Information Systems (BSc),Heuristic simple scores; adjust when you have better data.,2,2,2,2
Others,Udelar – Universidad de la República,"Montevideo, UY",Production Engineering (BEng),Heuristic simple scores; adjust when you have better data.,2,2,2,2
Others,Universidad de Buenos Aires (UBA),"Buenos Aires, AR",Computer Engineering (BEng),Heuristic simple scores; adjust when you have better data.,2,3,3,2
Others,Universidad de Buenos Aires (UBA),"Buenos Aires, AR",Computer Science (BSc),Heuristic simple scores; adjust when you have better data.,3,3,3,2
Others,Universidad de Buenos Aires (UBA),"Buenos Aires, AR",Data Science (BSc),Heuristic simple scores; adjust when you have better data.,3,3,3,2
Others,Universidad de Buenos Aires (UBA),"Buenos Aires, AR",Economics (BSc),Heuristic simple scores; adjust when you have better data.,2,3,2,2
Others,Universidad de Buenos Aires (UBA),"Buenos Aires, AR",Industrial Engineering – Data/Analytics (BEng),Heuristic simple scores; adjust when you have better data.,2,3,3,2
Others,Universidad de Buenos Aires (UBA),"Buenos Aires, AR",Information Systems (BSc),Heuristic simple scores; adjust when you have better data.,2,3,2,2
Others,Universidad de Buenos Aires (UBA),"Buenos Aires, AR",Production Engineering (BEng),Heuristic simple scores; adjust when you have better data.,2,3,2,2
Others,Universidad de Chile,"Santiago, CL",Computer Science (BSc),Heuristic simple scores; adjust when you have better data.,3,3,3,2
Others,Universidad de Chile,"Santiago, CL",Data Science (BSc),Heuristic simple scores; adjust when you have better data.,3,3,3,2
Others,Universidad de Chile,"Santiago, CL",Economics (BSc),Heuristic simple scores; adjust when you have better data.,3,3,2,2
Others,Universidad de Chile,"Santiago, CL",Industrial Engineering – Data/Analytics (BEng),Heuristic simple scores; adjust when you have better data.,3,3,3,2
Others,Universidad de Chile,"Santiago, CL",Information Systems (BSc),Heuristic simple scores; adjust when you have better data.,3,3,2,2
Others,Universidad de Chile,"Santiago, CL",Production Engineering (BEng),Heuristic simple scores; adjust when you have better data.,3,3,2,2
